code,name,unit,preunit
NQNZ,FC: FC: Sec inc: Res: D.61: Social conts Total,NA,NA
NQNV,Gross Operating Surplus: Financial Corporations: Total: CP NSA,NA,NA
NQOH,Financial Corps: Total:resources/uses: £M: CP: NSA,m,£
NQOI,FinCos:Other current transfers Non-life insurance claims:D.72:CP NSA,NA,NA
NQOJ,Financial Corps: Secondary inc: Uses: Disposable income gross: B.6g:£M: CP: NSA,m,£
NQOK,FinCos:Disposable income a/c:Adjustment for change in net equity:CPNSA,NA,NA
NQOE,Financial Corps: Sec inc: Res: Other CURR transfer Total: D.7 £M: CP: NSA,m,£
NQOF,Financial Corporations: Sec. inc: Res: Other cur trans Net non-life ins: D.71:,NA,NA
NQOG,FinCos:Sec.inc:Res:Other current transfers: Misc current trans: D.75: CP NSA,NA,NA
ABZW,01.1 Food CP NSA £m,NA,NA
FAIN,P.11: resource : non-financial corporations,NA,NA
FAIO,P.12: resource : non-financial corporations,NA,NA
ABZV,01 Food and non-alcoholic beverages CP NSA £m,NA,NA
FAIQ,P.2: use : non-financial corporations,NA,NA
FAIR,B.2n: non-financial corporations,NA,NA
NZBV,UK sector (S.1): Total financial assets (AF.A): Level: Current price: £million: Not seasonally adjusted,NA,NA
FAIS,B.1g: non-financial corporations,NA,NA
NZBW,UK sector (S.1): Total financial liabilities (AF.L): Level: Current price: £million: Not seasonally adjusted,NA,NA
FAIT,B.1n: non-financial corporations,NA,NA
FAIZ,D.11: use : public corporations,NA,NA
F8Y9,FA: F423 PR asset: flow: Finance Leasing incl PFI/PPP: Total £m CP NSA,m,£
NZBB,UK sector (S.1): UK mutual funds' shares (AF.52N1): Level: Asset: Current price: £million: Not seasonally adjusted,NA,NA
NZBC,UK sector (S.1): UK mutual funds' shares (AF.52N1): Level: Liability: Current price: £million: Not seasonally adjusted,NA,NA
NZBD,UK sector (S.1): Rest of the world mutual funds' shares (AF.52N9): Level: Asset: Current price: £million: Not seasonally adjusted,NA,NA
NZBF,"UK (S.1): Insurance, pension and standardised guarantee schemes (AF.6): Level: Asset: Current price: £m: Not seasonally adjusted",NA,NA
NZBG,"UK sector (S.1): Insurance, pension and standardised guarantee schemes (AF.6): Level: Liability: Current price: £m: NSA",NA,NA
NZBN,UK sector (S.1): Non-life insurance technical reserves (AF.61): Level: Asset: Current price: £million: Not seasonally adjusted,NA,NA
NZBO,UK sector (S.1): Non-life insurance technical reserves (AF.61): Level: Liability: Current price: £million: Not seasonally adjusted,NA,NA
NZBP,UK sector (S.1): Other accounts receivable/payable (AF.8): Level: Asset: Current price: £million: Not seasonally adjusted,NA,NA
NZBQ,UK sector (S.1): Other accounts receivable/payable (AF.8): Level: Liability: Current price: £million: Not seasonally adjusted,NA,NA
FAKT,D.11: use : non-financial corporations: NSA:,NA,NA
NZDX,Central Government: FlowsNet BorrowingLending: CP NSA,NA,NA
FAKU,D.12: use : non-financial corporations,NA,NA
NZDY,HH & NPISH (S.14 + S.15): Net lending (+) / Net borrowing (-) of the financial account (B.9f): Current price: £m: NSA,NA,NA
NZDZ,Central Government: Levels:Net Financial AssetsLiabilities: CP NSA,NA,NA
FAKY,Non-financial corporations sector (S11): Property income (D.4): Resource: Current price: £million: Not seasonally adjusted,m,£
DTWR,Private non-financial corporations (S.11002+S.11003): Rental of buildings: Resource: CP £m: SA,m,£
NZEA,HH & NPISH (S.14 + S.15): Net financial assets (BF.90): Current price: £m: NSA,NA,NA
MNQ9,Rest of the world: Use: total D.44 payments: NSA: £m,m,£
NZEC,Flows:PC:Net borrowing/lending: CP NSA,NA,NA
IK6H,BB: UK EJ+GST+HMF NSA: A-T: thousands,000's,NA
F8YG,FA: F.423 PR asset: level: Finance Leasing incl PFI/PPP: Total £m CP NSA,m,£
EG9G,Channel4 Tax - ITV Subsidy,NA,NA
NZDV,HH & NPISH (S.14 + S.15): Discrepancy between net lending/net borrowing in non-financial and financial accounts (dB.9): CP:£m:NSA,NA,NA
NZDW,Central Government: Central Government Statistical Adjustment Item: CP NSA,NA,NA
NZGD,Public Corporations:Total capital transfers paid to Public Corporations: CP NSA,NA,NA
NZGF,"CG: Current receipts: Taxes on production: VAT, receivable: £m CPNSA",m,£
NZGO,CG: Current expenditure:Net social benefits: Social assistance (D623): £m CPNSA,NA,NA
NZGW,Total D21: taxes on products: CP NSA,NA,NA
NZGX,Total resources: D2: taxes on production & imports: CP NSA,NA,NA
NIFI,CG:AS:LEVEL:Deposits with UK Monetary FinanciaI Institutions: CP NSA,NA,NA
NIFC,Central Government: AS:LEVEL:Monetary gold and special drawing rights: CP NSA,NA,NA
NIFD,CG:AS:LEVEL:Monetary gold,NA,NA
NIFE,CG:AS:LEVEL:Special drawing rights,NA,NA
NIFF,Central Government:AS:LEVEL:Currency & deposits: CP NSA,NA,NA
MNR7,ESA10: CG: Liab: Flows F32N561 Bonds issued by UK MFIs & other UK residents,NA,NA
MNR8,ESA10: CG: Liab: Level F32N561 Bonds issued by UK MFIs & other UK residents,NA,NA
KYMR,Registers of Scotland - Other taxes on production (D.29),NA,NA
KYMX,Registers of Scotland - D59 - Other Current Taxes NSA,NA,NA
CIHA,Capital Consumption (£m): S.1: TOTAL: Ind TOTAL: CVM,m,£
FAOT,Public Corporations:Property income attributed to insurance policy holders:CPNSA,NA,NA
FS2F,"Air emissions Carbon Dioxide (CO2)-Professional, scientific and technical activities-Thousand tonnes CO2 equivalent",NA,NA
NIGP,Central Government:AS:LEVEL:Total Financial Assets: CP NSA,NA,NA
FAOU,Public Corporations: Total Resources: CP NSA,NA,NA
FS2E,"Air emissions All greenhouse gases-Professional, scientific and technical activities-Thousand tonnes CO2 equivalent",NA,NA
NIGQ,Central Government:AS:LEVEL:Loans: CP NSA,NA,NA
FAOV,Public corporations: D.4: Total: CP NSA: £m,m,£
FS2H,"Air emissions Nitrous Oxide (N2O)-Professional, scientific and technical activities-Thousand tonnes CO2 equivalent",NA,NA
FS2G,"Air emissions Methane (CH4)-Professional, scientific and technical activities-Thousand tonnes CO2 equivalent",NA,NA
FS2J,"Air emissions Perfluoro-carbons (PFCs)-Professional, scientific and technical activities-Thousand tonnes CO2 equivalent",NA,NA
NIGL,Central Government:AS:LEVEL:Bonds issued by Rest of the World: CP NSA,NA,NA
FS2I,"Air emissions Hydrofluoro-carbons (HFCs)-Professional, scientific and technical activities-Thousand tonnes CO2 equivalent",NA,NA
FAOZ,Public corporations: Resources: D.45: RENT CP NSA,NA,NA
FS2L,"Air emissions All acid rain precursors-Professional, scientific and technical activities-Thousand tonnes SO2 equivalent",NA,NA
FS2K,"Air emissions Sulphur Hexafluoride (SF6)-Professional, scientific and technical activities-Thousand tonnes CO2 equivalent",NA,NA
FS2N,"Air emissions Nitrogen Oxides (NOx)-Professional, scientific and technical activities-Thousand tonnes SO2 equivalent",NA,NA
K7MK,Oil Reserves - Proven plus probable - Million tonnes,NA,NA
FS2M,"Air emissions Sulphur Dioxide (SO2)-Professional, scientific and technical activities-Thousand tonnes SO2 equivalent",NA,NA
K7ML,Oil Reserves - Possible - Million tonnes,NA,NA
FS2P,Air emissions All greenhouse gases-Administrative and support service activities-Thousand tonnes CO2 equivalent,NA,NA
K7MI,Oil Reserves - Proven - Million tonnes,NA,NA
FS2O,"Air emissions Ammonia (NH3)-Professional, scientific and technical activities-Thousand tonnes SO2 equivalent",NA,NA
K7MJ,Oil Reserves - Probable - Million tonnes,NA,NA
FS2R,Air emissions Methane (CH4)-Administrative and support service activities-Thousand tonnes CO2 equivalent,NA,NA
FS33,"Air emissions Carbon Dioxide (CO2)-Arts, entertainment and recreation-Thousand tonnes CO2 equivalent",NA,NA
FS2Q,Air emissions Carbon Dioxide (CO2)-Administrative and support service activities-Thousand tonnes CO2 equivalent,NA,NA
FS32,"Air emissions All greenhouse gases-Arts, entertainment and recreation-Thousand tonnes CO2 equivalent",NA,NA
FS2T,Air emissions Hydrofluoro-carbons (HFCs)-Administrative and support service activities-Thousand tonnes CO2 equivalent,NA,NA
FS35,"Air emissions Nitrous Oxide (N2O)-Arts, entertainment and recreation-Thousand tonnes CO2 equivalent",NA,NA
K7MM,Oil Reserves - Maximum - Million tonnes,NA,NA
FS2S,Air emissions Nitrous Oxide (N2O)-Administrative and support service activities-Thousand tonnes CO2 equivalent,NA,NA
FS34,"Air emissions Methane (CH4)-Arts, entertainment and recreation-Thousand tonnes CO2 equivalent",NA,NA
FS2V,Air emissions Sulphur Hexafluoride (SF6)-Administrative and support service activities-Thousand tonnes CO2 equivalent,NA,NA
FS37,"Air emissions Perfluoro-carbons (PFCs)-Arts, entertainment and recreation-Thousand tonnes CO2 equivalent",NA,NA
K7MS,Oil Reserves - Expected level of reserves - Extraction - Million tonnes,NA,NA
FS2U,Air emissions Perfluoro-carbons (PFCs)-Administrative and support service activities-Thousand tonnes CO2 equivalent,NA,NA
FS36,"Air emissions Hydrofluoro-carbons (HFCs)-Arts, entertainment and recreation-Thousand tonnes CO2 equivalent",NA,NA
K7MT,Oil Reserves - Expected level of reserves -Other volume changes - million tonnes,NA,NA
NIHB,Central Government:AS:LEVEL:Loans secured on dwellings: CP NSA,NA,NA
FS2X,Air emissions Sulphur Dioxide (SO2)-Administrative and support service activities-Thousand tonnes SO2 equivalent,NA,NA
FS39,"Air emissions All acid rain precursors-Arts, entertainment and recreation-Thousand tonnes SO2 equivalent",NA,NA
FS2W,Air emissions All acid rain precursors-Administrative and support service activities-Thousand tonnes SO2 equivalent,NA,NA
FS38,"Air emissions Sulphur Hexafluoride (SF6)-Arts, entertainment and recreation-Thousand tonnes CO2 equivalent",NA,NA
K7MR,Oil Reserves - Expected level of reserves - Opening stocks - Million tonnes,NA,NA
FS2Z,Air emissions Ammonia (NH3)-Administrative and support service activities-Thousand tonnes SO2 equivalent,NA,NA
K7MW,Gas Reserves - Probable - Billion cubic metres,NA,NA
K7N8,Gas Reserves- Expected level of reserves- Other volume changes-billn cubic metre,NA,NA
FS2Y,Air emissions Nitrogen Oxides (NOx)-Administrative and support service activities-Thousand tonnes SO2 equivalent,NA,NA
K7MX,Gas Reserves - Proven plus probable - billion cubic metres,NA,NA
K7N9,Gas Reserves - expected level of reserves - Closing stocks -billion cubic metres,NA,NA
K7MU,Oil Reserves - Expected level of reserves - Closing stocks - Million tonnes,NA,NA
K7N6,Gas Reserves - Expected level of reserves -Opening stocks- billion cubic metres,NA,NA
K7MV,Gas Reserves - Proven - billion cubic metres,NA,NA
K7N7,Gas Reserves - Expected level of reserves - Extraction - billion cubic metres,NA,NA
NIHI,Central Government:AS:LEVEL:Shares and other equity: CP NSA,NA,NA
FS3A,"Air emissions Sulphur Dioxide (SO2)-Arts, entertainment and recreation-Thousand tonnes SO2 equivalent",NA,NA
K7MY,Gas Reserves - Possible - billion cubic metres,NA,NA
K7MZ,Gas Reserves - Maximum - Billion cubic metres,NA,NA
FS3C,"Air emissions Ammonia (NH3)-Arts, entertainment and recreation-Thousand tonnes SO2 equivalent",NA,NA
FS3B,"Air emissions Nitrogen Oxides (NOx)-Arts, entertainment and recreation-Thousand tonnes SO2 equivalent",NA,NA
FS3E,Air emissions Carbon Dioxide (CO2)-Other service activities-Thousand tonnes CO2 equivalent,NA,NA
NIHG,Central Government:AS:LEVEL:Other loans by UK residents: CP NSA,NA,NA
FS3D,Air emissions All greenhouse gases-Other service activities-Thousand tonnes CO2 equivalent,NA,NA
NIFO,Central Government:AS:LEVEL:Securities other than shares: CP NSA,NA,NA
NZHC,Total D31 subsidies (negative use): CP NSA,NA,NA
NIFK,Central government (S.1311): Foreign currency deposits with UK banks (AF.22N12): Asset: Level: Current price: £million: NSA,NA,NA
NIFM,CG:AS:LEVEL:Deposits with Rest of the World Monetary Financial Instruments,NA,NA
NIFN,Central Government:AS:LEVEL:Other deposits (National Savings & tax instruments),NA,NA
FS22,Air emissions Ammonia (NH3)-Information and communication-Thousand tonnes SO2 equivalent,NA,NA
FS24,Air emissions Carbon Dioxide (CO2)-Real estate activities-Thousand tonnes CO2 equivalent,NA,NA
FS23,Air emissions All greenhouse gases-Real estate activities-Thousand tonnes CO2 equivalent,NA,NA
FS26,Air emissions Nitrous Oxide (N2O)-Real estate activities-Thousand tonnes CO2 equivalent,NA,NA
FS25,Air emissions Methane (CH4)-Real estate activities-Thousand tonnes CO2 equivalent,NA,NA
FAOF,Non-financial corporations sector (S11): Other investment income (D.44): Resource: Current price: £m: Not seasonally adjusted,NA,NA
FS28,Air emissions Perfluoro-carbons (PFCs)-Real estate activities-Thousand tonnes CO2 equivalent,NA,NA
NIGB,CG:AS:LEVEL:Money Market Instruments issued by Rest of the World: CP NSA,NA,NA
FAOG,Non-financial corporations sector (S11): Rent (D.45): Resource: Current price: £million: Not seasonally adjusted,NA,NA
FS27,Air emissions Hydrofluoro-carbons (HFCs)-Real estate activities-Thousand tonnes CO2 equivalent,NA,NA
FAOH,D.12: use : public corporations,NA,NA
FS29,Air emissions Sulphur Hexafluoride (SF6)-Real estate activities-Thousand tonnes CO2 equivalent,NA,NA
FAOK,GG resources: D.29: total other taxes on prod paid by PCs: CP NSA,NA,NA
FAOL,Private non-financial corporations sector (S.11002+S.11003): Rent (D.45) Resources: £million Current price Not seasonally adjusted,NA,NA
ACBE,"NPISH (S.15): Other capital transfers, payable (D.99p): Liabilities: Current price: £m: NSA",NA,NA
FAOO,B.2n: public corporations,NA,NA
NIGK,Central Government:AS:LEVEL:Bonds issued by other UK residents: CP NSA,NA,NA
ACBB,"NPISH (S.15): Capital taxes, payable (D.91p): Liabilities: Current price: £m: NSA",NA,NA
FAOP,Public corporations: Resources: Total: D.4: CP NSA,NA,NA
FS2B,Air emissions Sulphur Dioxide (SO2)-Real estate activities-Thousand tonnes SO2 equivalent,NA,NA
FS2A,Air emissions All acid rain precursors-Real estate activities-Thousand tonnes SO2 equivalent,NA,NA
FS2D,Air emissions Ammonia (NH3)-Real estate activities-Thousand tonnes SO2 equivalent,NA,NA
FS2C,Air emissions Nitrogen Oxides (NOx)-Real estate activities-Thousand tonnes SO2 equivalent,NA,NA
NIGG,Central Government:AS:LEVEL:UK local authority bonds: CP NSA,NA,NA
FS4H,Air emissions Particulate matter PM10-Information and communication-Thousand tonnes,NA,NA
NIIR,Central Government:LI:LEVEL:Other deposits (National Savings & tax instruments),NA,NA
FS4G,Air emissions Mercury-Transport and storage-Tonnes,NA,NA
NIIS,Central Government:LI:LEVEL:Securities other than shares: CP NSA,NA,NA
FS4J,Air emissions Carbon Monoxide (CO)-Information and communication-Thousand tonnes,NA,NA
NIIT,ESA:CG:LI:LEVEL:Short term - money market instruments (MMIs),NA,NA
FS4I,Air emissions Particulate matter PM2.5-Information and communication-Thousand tonnes,NA,NA
NIIU,Central Government:LI:LEVEL:MMIs issued by UK general government: CP NSA,NA,NA
FS4L,Air emissions Benzene-Information and communication-Thousand tonnes,NA,NA
FS4K,Air emissions Non-methane volatile organic compound (NMVOC)-Information and communication-Thousand tonnes,NA,NA
FS4N,Air emissions Lead-Information and communication-Tonnes,NA,NA
FS4M,"Air emissions 1,3 Butadiene-Information and communication-Thousand tonnes",NA,NA
NIIV,CG:LI:LEVEL:Sterling treasury bills,NA,NA
NIIW,CG:LI:LEVEL:ECU treasury bills,NA,NA
FARP,P.2: use : industrial & commercial companies,NA,NA
FARR,B.1g: industrial & commercial companies (PNFC: S1100P),NA,NA
FARS,B.1n: industrial & commercial companies,NA,NA
NIJH,Central Government:LI:LEVEL:Bonds issued by the UK central government: CP NSA,NA,NA
NIJI,CG:LI:LEVEL:British government securities,NA,NA
NIJJ,CG:LI:LEVEL:Other UK central government bonds - sterling & foreign currency,NA,NA
FS3G,Air emissions Nitrous Oxide (N2O)-Other service activities-Thousand tonnes CO2 equivalent,NA,NA
FS3F,Air emissions Methane (CH4)-Other service activities-Thousand tonnes CO2 equivalent,NA,NA
FS3I,Air emissions Perfluoro-carbons (PFCs)-Other service activities-Thousand tonnes CO2 equivalent,NA,NA
NIHS,Central Government:AS:LEVEL:Rest of the World shares & other equity (inc F5191),NA,NA
FS3H,Air emissions Hydrofluoro-carbons (HFCs)-Other service activities-Thousand tonnes CO2 equivalent,NA,NA
FS3K,Air emissions All acid rain precursors-Other service activities-Thousand tonnes SO2 equivalent,NA,NA
FS3J,Air emissions Sulphur Hexafluoride (SF6)-Other service activities-Thousand tonnes CO2 equivalent,NA,NA
NIHN,Central Government:AS:LEVEL:Quoted UK shares:CP NSA,NA,NA
FS3M,Air emissions Nitrogen Oxides (NOx)-Other service activities-Thousand tonnes SO2 equivalent,NA,NA
NIHO,Central Government:AS:LEVEL:Unquoted UK shares: CP NSA,NA,NA
FS3L,Air emissions Sulphur Dioxide (SO2)-Other service activities-Thousand tonnes SO2 equivalent,NA,NA
FS3O,"Air emissions Particulate matter PM10-Electricity, gas, steam and air conditioning supply-Thousand tonnes",NA,NA
FS3N,Air emissions Ammonia (NH3)-Other service activities-Thousand tonnes SO2 equivalent,NA,NA
FS3Q,"Air emissions Carbon Monoxide (CO)-Electricity, gas, steam and air conditioning supply-Thousand tonnes",NA,NA
FS42,"Air emissions Non-methane volatile organic compound (NMVOC)-Water supply; sewerage, waste management activities-Thousand tonnes",NA,NA
